[2025-03-24 19:40:19.296] [info]  [EleriumCommunicationLayer] Request - GET v2/mods/search?classId=4471&gameId=432&pageSize=20&sortField=1&sortOrder=desc&index=0&clientCompatible=false - params: None.
[2025-03-24 19:40:19.297] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_page_changed&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D.
[2025-03-24 19:40:19.347] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_page_changed&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D. Status code: 200.
[2025-03-24 19:40:19.556] [info]  [EleriumCommunicationLayer] Request - GET v1/minecraft/modloader?includeAll=true - params: None.
[2025-03-24 19:40:20.103] [info]  [WebAddonsServiceImpl] Got 20 search results for game 432. Page 1.
[2025-03-24 19:40:23.494] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_search_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22searchedValue%22%3A%22rl+craft%22%2C%22gameId%22%3A%22432%22%2C%22byProjectId%22%3Afalse%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D.
[2025-03-24 19:40:23.540] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_search_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22searchedValue%22%3A%22rl+craft%22%2C%22gameId%22%3A%22432%22%2C%22byProjectId%22%3Afalse%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D. Status code: 200.
[2025-03-24 19:40:24.039] [info]  [EleriumCommunicationLayer] Request - GET v2/mods/search?classId=4471&gameId=432&pageSize=20&searchFilter=rl%2520craft&sortField=1&sortOrder=desc&index=0&clientCompatible=false - params: None.
[2025-03-24 19:40:24.493] [info]  [WebAddonsServiceImpl] Got 20 search results for game 432. Page 1.
[2025-03-24 19:40:29.879] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22played%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D.
[2025-03-24 19:40:29.889] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_library_initialized&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%7D.
[2025-03-24 19:40:29.893] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_library_initialized&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%7D.
[2025-03-24 19:40:30.117] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_promo_video_event&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22status%22%3A%22played%22%2C%22url%22%3A%22https%3A%2F%2Fmrkt.forgecdn.net%2Fapp-vids%2Fonboard%2Fonboarding_1.webm%22%7D. Status code: 200.
[2025-03-24 19:40:30.126] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_library_initialized&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%7D. Status code: 200.
[2025-03-24 19:40:30.152] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_ads_library_initialized&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%7D. Status code: 200.
[2025-03-24 19:40:32.557] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_search_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22searchedValue%22%3A%22rlcraft%22%2C%22gameId%22%3A%22432%22%2C%22byProjectId%22%3Afalse%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D.
[2025-03-24 19:40:32.583] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_search_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22searchedValue%22%3A%22rlcraft%22%2C%22gameId%22%3A%22432%22%2C%22byProjectId%22%3Afalse%2C%22currentAppPage%22%3A%22BrowseProjectsPage%22%7D. Status code: 200.
[2025-03-24 19:40:33.092] [info]  [EleriumCommunicationLayer] Request - GET v2/mods/search?classId=4471&gameId=432&pageSize=20&searchFilter=rlcraft&sortField=1&sortOrder=desc&index=0&clientCompatible=false - params: None.
[2025-03-24 19:40:34.853] [info]  [WebAddonsServiceImpl] Got 20 search results for game 432. Page 1.
[2025-03-24 19:40:44.525] [info]  [AnalyticsService] Executing GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_install_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22gameId%22%3A432%2C%22installType%22%3A%22install%22%2C%22installSource%22%3A%22app%22%2C%22projectId%22%3A%22285109%22%2C%22component%22%3A%22BrowseProjectsPage%22%7D.
[2025-03-24 19:40:44.849] [info]  [AnalyticsService] Executed GET request https://analyticsnew.overwolf.com/analytics/Counter?Name=cf_app_install_project_requested&MUID=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&MUIDV2=18bbd8c8-b9a5-0bfd-bd82-54e8fbbf32b5&owver=31.7.9&Extra=%7B%22app_ver%22%3A%221.274.1.24051%22%2C%22os_ver%22%3A%22linux%22%2C%22app_type%22%3A%22Electron%22%2C%22gameId%22%3A432%2C%22installType%22%3A%22install%22%2C%22installSource%22%3A%22app%22%2C%22projectId%22%3A%22285109%22%2C%22component%22%3A%22BrowseProjectsPage%22%7D. Status code: 200.
[2025-03-24 19:40:45.756] [info]  [GameInstanceChangedEventHandler] Game instance changed: c23c15b2-e3cd-4b86-b4c0-a9e41c38b6ca - ["AddedToDatabase"].
[2025-03-24 19:40:45.757] [info]  [GameInstanceDetectedEventHandler] Instance detected: RLCraft (no flavor) - c23c15b2-e3cd-4b86-b4c0-a9e41c38b6ca (/home/Fornax/Documents/curseforge/minecraft/Instances/RLCraft/).
